ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00036,6,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00055,7,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00062,8,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00070,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00105,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00142,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00148,12,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00155,13,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00156,14,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16904,00158,15,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00001,1,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00040,2,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00041,3,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00089,4,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00101,5,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00102,6,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00104,7,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00109,8,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00110,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00115,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00134,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00135,12,1,3,7,37.3777777777778,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00147,13,1,3,7,37.3777777777778,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00148,14,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16908,00152,15,1,3,7,37.3777777777778,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00002,1,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00004,2,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00006,3,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00007,4,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00008,5,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00030,6,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00047,8,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00053,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00062,10,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00097,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00120,12,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00121,13,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00122,14,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16912,00133,15,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00001,1,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00010,2,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00024,3,1,3,7,40.0476190476191,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00027,5,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00029,6,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00037,7,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00039,8,1,3,7,40.0476190476191,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00041,9,1,3,7,40.0476190476191,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00042,10,1,3,7,40.0476190476191,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00058,11,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00069,12,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00083,14,1,3,7,40.0476190476191,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16916,00089,15,1,3,7,40.0476190476191,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00010,1,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00013,2,1,3,7,37.3777777777778,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00015,3,1,3,7,37.3777777777778,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,2,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00020,4,1,3,7,37.3777777777778,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00025,5,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00038,6,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00048,8,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00055,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00057,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00062,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00066,12,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00072,13,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16921,00076,15,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00020,1,1,3,7,37.3777777777778,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00033,2,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00043,3,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00044,4,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00046,5,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00048,6,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00059,7,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00082,8,1,3,7,37.3777777777778,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00089,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00098,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00103,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00119,12,1,3,7,37.3777777777778,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00124,13,1,3,7,37.3777777777778,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00134,14,1,3,7,37.3777777777778,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,1,0,0,1,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00138,15,1,3,7,37.3777777777778,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,1,0,0,1,0,0,0,0,0, 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00013,1,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00016,2,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00031,3,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00074,4,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00087,6,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00094,7,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00110,8,1,3,7,37.3777777777778,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00122,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00124,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00126,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00130,12,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00134,13,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16929,00150,15,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00015,1,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00026,2,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00029,3,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00038,4,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00048,5,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00058,6,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00062,7,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00074,8,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00080,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00081,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00090,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00098,12,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00101,13,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00103,14,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16933,00127,15,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00008,1,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00013,2,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00020,3,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00029,4,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00051,5,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00066,6,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00067,7,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00077,8,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00079,9,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00085,10,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00094,11,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00111,12,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00115,13,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00123,14,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00134,15,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16942,00007,1,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16942,00017,2,1,3,7,37.3777777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16942,00021,3,1,3,7,37.3777777777778,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
