ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2019,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00173,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00200,13, ,1,2,6,162.719047619048,1, ,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00203,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00019,1, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00023,2, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00044,3, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00049,4, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00058,5, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00065,6, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00090,7, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00106,8, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00114,9, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00123,10, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00132,11, ,1,2,6,162.719047619048,1, ,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00143,12, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00153,13, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00154,14, ,1,2,6,162.719047619048,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00008,1, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00014,2, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00023,3, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00039,4, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00042,5, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00052,6, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00065,7, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00067,8, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00083,9, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00088,10, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00095,11, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00106,12, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00108,13, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00121,14, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00006,1, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00013,2, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00017,3, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00027,4, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00044,5, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00055,6, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00060,7, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00079,8, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00080,9, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00098,10, ,1,3,7,50.0595238095238,1, ,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00112,11, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00117,12, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00138,13, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00150,14, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00001,1, ,1,3,7,50.0595238095238,1, ,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00010,2, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00019,3, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00027,4, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00043,5, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00063,6, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00075,7, ,1,3,7,50.0595238095238,1, ,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00080,8, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00110,9, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00111,10, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00142,11, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00145,12, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00155,13, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16923,00165,14, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00013,1, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00028,3, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00029,4, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00041,5, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00054,6, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00068,7, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00088,9, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00107,11, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00117,12, ,1,3,7,53.9102564102564,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00123,13, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,00128,14, ,1,3,7,53.9102564102564,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00003,1, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00012,2, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00018,3, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00023,4, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00029,5, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00031,6, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00039,7, ,1,3,7,50.0595238095238,1, ,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00046,8, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00048,9, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00061,10, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00066,11, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00072,12, ,1,3,7,50.0595238095238,1, ,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00073,13, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,00088,14, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00003,1, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00008,2, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00019,3, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00029,4, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00041,5, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00052,6, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00067,7, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00072,8, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00088,9, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00101,10, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00109,11, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00115,12, ,1,3,7,50.0595238095238,1, ,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00119,13, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,00126,14, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00006,1, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00018,2, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00019,3, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00021,4, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00024,5, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00030,6, ,1,3,7,50.0595238095238,1, ,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00042,7, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00050,8, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00058,9, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00067,10, ,1,3,7,50.0595238095238,1, ,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00069,11, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00078,12, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00088,13, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,00097,14, ,1,3,7,50.0595238095238,1, ,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00002,1, ,1,3,7,50.0595238095238,1, ,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00014,2, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00015,3, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00019,4, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00032,5, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00034,6, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00044,7, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00052,8, ,1,3,7,50.0595238095238,1, ,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00065,9, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00070,10, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00081,11, ,1,3,7,50.0595238095238,1, ,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00083,12, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00095,13, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2019,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,00104,14, ,1,3,7,50.0595238095238,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2019,21,PUNO,12,SANDIA,05,PHARA,16950,00011,1, ,1,2,6,162.719047619048,1, ,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
