ANIO,P901,P905,CCPP,NOMBREPV,CCDI,NOMBREDI
2023,1,2,11,SAN ROMAN,03,CABANILLAS
2023,2,2,01,PUNO,14,TIQUILLACA
2023,2,2,01,PUNO,14,TIQUILLACA
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,1,1,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,11,SAN ROMAN,03,CABANILLAS
2023,2,2,01,PUNO,01,PUNO
2023,2,2,11,SAN ROMAN,03,CABANILLAS
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,01,PUNO
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,02,ACORA
2023,1,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,11,SAN ROMAN,03,CABANILLAS
2023,2,2,11,SAN ROMAN,03,CABANILLAS
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,1,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,1,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,1,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,1,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,1,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,12,PLATERIA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,1,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,1,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,1,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,1,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,1,05,EL COLLAO,01,ILAVE
2023,2,1,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,13,SAN ANTONIO
2023,2,2,01,PUNO,13,SAN ANTONIO
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,1,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,1,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,1,13,YUNGUYO,07,UNICACHI
2023,2,1,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,13,YUNGUYO,07,UNICACHI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,1,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,01,PUNO,02,ACORA
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,1,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,05,EL COLLAO,01,ILAVE
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,13,YUNGUYO,02,ANAPIA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,13,YUNGUYO,01,YUNGUYO
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,1,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,1,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,06,POMATA
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,04,CHUCUITO,01,JULI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,1,2,13,YUNGUYO,03,COPANI
2023,2,2,13,YUNGUYO,03,COPANI
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,1,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,01,PUNO,11,PICHACANI
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,01,PUNO,02,ACORA
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,07,ZEPITA
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,05,CONDURIRI
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,04,CHUCUITO,03,HUACULLANI
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,02,DESAGUADERO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,05,EL COLLAO,04,SANTA ROSA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,2,2,04,CHUCUITO,04,KELLUYO
2023,1,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2023,2,2,04,CHUCUITO,05,PISACOMA
2024,2,2,13,YUNGUYO,07,UNICACHI
2024,2,2,13,YUNGUYO,07,UNICACHI
