ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00048,6, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,55,0,0,0,0,20,75,200, , ,0,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,5,215,290, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00059,7, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,120,750, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,770,890, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00072,9, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,105,0,0,0,0,40,145,300, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,4,304,449, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00084,10, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,20,20, , , , , , , , , , , , , , , , , , , , , , , ,20, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00085,11, ,1,2,6,175.235897435897,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,10,10, , , , , , , , , , , , , , , , , , , , , , , ,10, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00092,12, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,20,20,500, , ,0,0,10,0,0,0,0,0,0, , , , ,69,0,0,0,0,20,599,619, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00105,13, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,600, , ,0,0,20,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,670,770, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18083,00111,14, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,135,135,660, , ,0,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,695,830, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00028,1, ,1,2,6,162.719047619048,1,1,1,50,0,0,100,100, , ,2,2,0,0,0,0,0,0,0,270,520,500, , ,10,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,580,1100, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00046,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,100, , ,2,2,0,0,0,0,0,0,0,150,350,200, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,5,205,555, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00049,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,100, , ,2,2,0,0,0,0,0,0,0,150,350,200, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,3,203,553, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00057,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,400, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,450,450, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00085,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,1, ,0,0,122,0,0,0,0,20,242,200, , ,20,0,20,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,255,497, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00117,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,150,0, , ,3, ,0,0,0,0,0,0,0,20,170,200, , ,20,0,50,10,0,0,0,0,0, , , , ,0,0,0,0,0,10,290,460, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00118,7, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,0,20,70, , , , , , , , , , , , , , , , , , , , , , , ,70, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00140,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,120, , , ,1,0,0,0,0,0,0,0,40,160,260, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,270,430, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00164,9, ,1,2,6,162.719047619048,1,1,0,0,0,0,350,0, , ,1, ,0,0,585,0,0,0,0,100,1035, , , , , , , , , , , , , , , , , , , , , , , ,1035, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00195,10, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,150, , , ,2,0,0,0,0,0,0,0,45,195, , , , , , , , , , , , , , , , , , , , , , , ,195, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00207,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,300, , , ,4,0,0,106,0,0,0,0,70,476,400, , ,0,0,0,0,0,0,0,0,100, , , ,1,250,0,0,0,0,15,765,1241, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00212,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,2, ,0,0,0,0,0,0,0,210,310,200, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,230,540, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00244,13, ,1,2,6,162.719047619048,1,1,1,500,0,0,300,200, , ,5,4,0,0,0,0,0,0,0,400,1400,500, , ,80,4,100,5,0,0,0,0,0, , , , ,0,0,0,0,0,10,699,2099, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00264,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,180,0, , ,1, ,0,0,0,0,0,0,0,0,180,150, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,330, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00012,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,245,245,1200, , ,0,0,40,10,0,0,0,0,0, , , , ,75,0,0,0,0,30,1355,1600, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00015,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,20,0,45,65,240, , ,15,0,31,0,20,0,0,0,0, , , , ,490,0,0,0,0,0,796,861, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00018,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,650,0,0,0,200,850,250, , ,0,0,30,0,0,0,0,0,0, , , , ,221,0,0,0,0,0,501,1351, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00026,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,120,1225, , ,0,0,50,0,0,0,0,0,0, , , , ,75,0,0,0,0,28,1378,1498, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00039,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,400,0, , ,2, ,0,0,0,0,0,0,0,200,600,1800, , ,0,0,80,0,0,0,0,0,0, , , , ,90,0,0,0,0,30,2000,2600, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00055,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,15,15,800, , ,0,0,0,6,0,0,0,0,0, , , , ,0,0,0,0,0,6,812,827, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00067,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,630,0, , ,2, ,0,0,0,0,0,0,400,0,1030,1800, , ,0,0,40,0,0,0,0,0,0, , , , ,720,0,0,0,0,30,2590,3620, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00079,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,1500, , ,0,0,12,3,0,0,0,0,0, , , , ,0,0,0,0,0,15,1530,1730, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00091,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,400, , ,0,0,0,30,0,0,0,0,0, , , , ,0,0,0,0,0,15,445,645, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00104,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,2, ,0,0,288,0,0,0,0,100,488,1600, , ,0,0,12,0,0,0,0,0,0, , , , ,360,0,0,0,0,15,1987,2475, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00109,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50,100, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,112,212,262, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00122,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,400,0,0,30,200,630,700, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,720,1350, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00132,13, ,1,2,6,162.719047619048,1,1,1,1500,0,0,400,0, , ,2, ,0,0,0,0,0,0,0,200,2100,1500, , ,0,0,160,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,1690,3790, 
2017,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00133,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,30,30,170, , ,0,0,5,0,0,0,0,0,0, , , , ,135,0,0,0,0,6,316,346, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00007,1, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,2000, , ,0,0,400,0,200,0,0,0,0, , , , ,0,0,0,0,0,3000,5600,5600, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00017,2, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,1200, , ,0,0,300,10,0,0,0,0,0, , , , ,100,0,0,0,0,300,1910,1910, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00027,3, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,1500, , ,20,0,150,20,0,0,0,0,600, , , ,1,100,0,0,0,0,1000,3390,3390, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00038,4, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,700, , ,0,0,300,20,0,0,0,0,0, , , , ,0,0,0,0,0,300,1320,1320, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00049,5, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,1500, , ,100,40,300,24,80,0,0,2400,0, , ,1, ,0,0,0,0,0,1000,5444,5444, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00059,6, ,1,2,6,175.235897435897,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50,1000, , ,60,0,600,30,100,0,0,0,0, , , , ,0,0,0,0,0,500,2290,2340, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00069,7, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,1500, , ,0,0,200,40,60,0,0,0,0, , , , ,0,0,0,0,0,1500,3300,3300, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00079,8, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,1000, , ,50,0,150,30,50,0,0,0,500, , , ,1,0,0,0,0,0,625,2405,2405, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00100,10, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,650, , ,0,0,50,0,100,0,0,0,0, , , , ,100,0,0,0,0,200,1100,1100, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00110,11, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,600, , ,0,0,100,0,50,0,0,0,0, , , , ,350,0,0,0,0,5000,6100,6100, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00120,12, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,600, , ,0,0,20,0,50,0,0,0,0, , , , ,0,0,0,0,0,1500,2170,2170, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00130,13, ,1,2,6,175.235897435897,1,0,1, , , , , , , , , , , , , , , , , , ,1000, , ,0,0,200,20,100,0,0,0,0, , , , ,100,0,0,0,0,1000,2420,2420, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,00133,14, ,1,2,6,175.235897435897,1,1,1,0,0,12000,600,0, ,1,1, ,0,0,0,0,0,80,0,0,12680,500, , ,60,0,500,70,200,0,0,1200,1200, , ,1,1,0,0,0,0,0,1000,4730,17410, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00004,1, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1500, , ,100,0,200,15,30,0,0,0,0, , , , ,0,0,0,0,0,30,1875,1875, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00014,2, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,900, , ,25,0,80,0,0,0,0,100,0, , ,1, ,103,0,0,0,0,15,1223,1223, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00024,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,630,0, , ,4, ,32,0,0,0,0,0,0,0,662,300, , ,90,0,150,30,40,0,0,50,50, , ,1,1,550,0,0,0,0,10,1270,1932, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00035,4, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,20,0,70,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,5,395,395, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00045,5, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,300, , ,40,0,80,5,0,0,0,50,0, , ,1, ,0,0,0,0,0,5,480,480, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00055,6, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,400, , ,30,0,150,3,0,0,0,100,0, , ,2, ,0,0,0,0,0,0,683,683, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00065,7, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1200, , ,30,0,300,15,0,0,0,100,0, , ,1, ,600,0,0,0,0,30,2275,2275, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00075,8, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1200, , ,20,0,50,15,0,0,0,100,0, , ,1, ,0,0,0,0,0,5,1390,1390, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00087,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,150, , , ,1,0,0,0,0,0,0,0,0,150,800, , ,40,0,100,20,20,0,0,0,0, , , , ,600,0,0,0,0,80,1660,1810, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00098,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,70,0, , ,2, ,10,0,0,0,0,0,0,0,80,1000, , ,70,0,80,50,0,0,0,50,0, , ,1, ,0,0,0,0,0,100,1350,1430, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00109,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,50, , , ,1,10,0,0,0,0,0,0,0,60,300, , ,0,0,0,0,0,0,0,0,0, , , , ,300,0,0,0,0,21,621,681, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00119,12, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1000, , ,30,0,80,15,50,0,0,0,0, , , , ,0,0,0,0,0,100,1275,1275, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00129,13, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1000, , ,50,0,180,0,0,0,0,50,0, , ,1, ,100,0,0,0,0,30,1410,1410, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00139,14, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,100, , ,10,0,10,10,0,0,0,60,0, , ,2, ,0,0,0,0,0,0,190,190, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00013,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,2, ,13,0,0,0,0,0,0,60,173,550, , ,60,0,30,3,125,0,0,0,0, , , , ,150,0,0,0,0,45,963,1136, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00038,2, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,250, , ,10,0,30,0,30,0,0,50,0, , ,1, ,500,0,0,0,0,10,880,880, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00039,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,50,0, , ,1, ,14,0,0,0,0,0,0,80,144,500, , ,20,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,640,784, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00051,4, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,20,0,0,0,0,0,0,50,0, , ,1, ,400,0,0,0,0,0,670,670, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00058,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,40,140,200, , ,25,0,50,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,30,355,495, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00073,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,200,0, , ,1, ,0,0,0,0,0,0,0,270,470,1500, , ,20,0,150,0,0,0,0,70,0, , ,1, ,0,0,0,0,0,50,1790,2260, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00095,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,150,250,300, , ,30,0,70,15,0,0,0,0,0, , , , ,400,0,0,0,0,5,820,1070, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00111,8, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,300, , ,50,0,120,6,30,0,0,0,0, , , , ,100,0,0,0,0,15,621,621, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00124,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,210,100, , ,1,1,0,0,0,0,0,0,0,80,390,500, , ,25,0,30,20,0,0,0,0,0, , , , ,250,0,0,0,0,10,835,1225, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00138,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,50, , ,1,1,0,0,186,0,0,0,0,0,336,200, , ,0,0,0,0,0,0,0,0,0, , , , ,150,0,0,0,0,5,355,691, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00152,11, ,1,2,6,162.719047619048,1,1,1,50,0,0,100,0, , ,1, ,0,0,40,0,0,0,0,60,250,300, , ,15,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,350,600, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00166,12, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,30,0,20,5,0,0,0,0,40, , , ,1,0,0,0,0,0,10,305,305, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00181,13, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,10,0,10,15,10,0,0,0,0, , , , ,0,0,0,0,0,10,255,255, 
2017,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,00195,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,360,120, , ,2,1,0,0,350,0,0,0,0,0,830,1000, , ,50,0,100,0,300,0,0,0,0, , , , ,0,0,0,0,0,20,1470,2300, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00007,1, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,100, , ,0,0,40,0,0,0,0,0,0, , , , ,103,0,0,0,0,5,248,248, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00018,2, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,300, , ,0,0,90,5,0,0,0,0,0, , , , ,0,0,0,0,0,0,395,395, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00028,3, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1200, , ,0,0,70,60,0,0,0,0,500, , , ,1,330,0,0,0,0,25,2185,2185, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00039,4, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,0,0,50,12,0,0,0,0,0, , , , ,51,0,0,0,0,20,333,333, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00050,5, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,450, , ,0,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,530,530, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00061,6, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,205, , ,0,0,150,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,385,385, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00069,7, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,0,0,20,0,0,0,0,300,0, , ,1, ,0,0,0,0,0,0,520,520, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00072,8, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,0,0,35,0,0,0,0,0,600, , , ,1,103,0,0,0,0,0,938,938, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00083,9, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1221, , ,0,0,25,0,0,0,0,0,0, , , , ,206,0,0,0,0,0,1452,1452, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00092,10, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,500, , ,0,0,62,5,0,0,0,0,0, , , , ,150,0,0,0,0,0,717,717, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00102,11, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1200, , ,80,0,150,6,0,0,0,0,0, , , , ,206,0,0,0,0,0,1642,1642, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00112,12, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,0,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,240,240, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00122,13, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,850, , ,0,0,58,0,0,0,0,130,0, , ,1, ,181,0,0,0,0,0,1219,1219, 
2017,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00134,14, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1360, , ,0,0,1070,0,0,0,0,45,0, , ,1, ,450,0,0,0,0,75,3000,3000, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00001,1, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,3500, , ,0,0,300,45,0,0,0,0,0, , , , ,515,0,0,0,0,2000,6360,6360, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00010,2, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,2000, , ,60,0,100,0,30,0,0,0,0, , , , ,700,0,0,0,0,0,2890,2890, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00020,3, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,2700, , ,80,0,50,40,0,0,0,0,0, , , , ,115,0,0,0,0,0,2985,2985, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00029,4, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,3500, , ,100,0,90,0,0,0,0,0,0, , , , ,230,0,0,0,0,2500,6420,6420, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00039,5, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,5000, , ,0,0,100,10,0,0,0,0,0, , , , ,400,0,0,0,0,3000,8510,8510, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00044,6, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1500, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,500,2000,2000, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00058,7, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,3500, , ,70,0,90,0,0,0,0,0,0, , , , ,103,0,0,0,0,2500,6263,6263, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00060,8, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,1000, , ,40,0,80,0,0,0,0,0,0, , , , ,103,0,0,0,0,50,1273,1273, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00071,9, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,2500, , ,40,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,2620,2620, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00086,10, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,2000, , ,0,0,80,20,0,0,0,0,0, , , , ,110,0,0,0,0,0,2210,2210, 
2017,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,00090,11, ,1,2,6,162.719047619048,1,0,1, , , , , , , , , , , , , , , , , , ,2300, , ,80,0,80,10,0,0,0,0,0, , , , ,100,0,0,0,0,0,2570,2570, 
