ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_3,P1001A_4,P1001A_5,P1001A_6,P1001A_6A,P1001A_6B,P1001A_6C,P1002B_1,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_8,P1002B_9,P1002B_10,P1002B_10A,P1002B_10B,OMICAP1000
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00096,11, ,2,1,2,6,175.2358974359,1,1,0,0,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00117,13, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00124,14, ,2,1,2,6,175.2358974359,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00007,1, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00012,2, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00018,3, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00031,4, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00032,5, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00045,6, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00050,8, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00051,9, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00060,10, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00064,11, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00075,12, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00080,13, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18052,00085,14, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00005,1, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00006,2, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00019,3, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00028,4, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00033,5, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00044,6, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00057,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00065,8, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00071,9, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00076,10, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00090,11, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00101,12, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00104,13, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18055,00115,14, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,1,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00008,1, ,2,1,2,6,189.8388888889,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,0,0,0,0,0,1, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00026,2, ,2,2,2,6,189.8388888889,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00041,4, ,2,2,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00053,5, ,2,1,2,6,189.8388888889,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00059,6, ,2,1,2,6,189.8388888889,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00069,7, ,2,1,2,6,189.8388888889,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00083,8, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00105,10, ,2,2,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00111,11, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00127,12, ,2,1,2,6,189.8388888889,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00140,13, ,2,1,2,6,189.8388888889,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18105,00146,14, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00008,1, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00021,2, ,2,1,2,6,162.719047619,1,1,0,0,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00026,3, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00038,4, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00049,5, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00062,6, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00074,7, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00077,8, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00090,9, ,2,1,2,6,162.719047619,1,1,0,0,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00102,10, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00117,11, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,1,0,1,0,0,1, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00119,12, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00122,13, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18114,00136,14, ,2,1,2,6,162.719047619,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00004,1, ,2,1,2,6,227.8066666667,1,1,1,1,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00010,3, ,2,1,2,6,227.8066666667,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,1,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00011,4, ,2,1,2,6,227.8066666667,1,1,0,0,0, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00020,5, ,2,1,2,6,227.8066666667,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,1,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00027,6, ,2,1,2,6,227.8066666667,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,0,0,1,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00037,7, ,2,1,2,6,227.8066666667,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,1,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00043,8, ,2,1,2,6,227.8066666667,1,1,0,0,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00065,12, ,2,1,2,6,227.8066666667,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00072,13, ,2,1,2,6,227.8066666667,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00081,14, ,2,1,2,6,227.8066666667,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00004,1, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,0, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00006,2, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00026,4, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00038,5, ,2,1,2,6,207.096969697,1,1,0,0,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00042,6, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00052,7, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,0, , , ,1,1,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00067,8, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00078,9, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00096,10, ,2,1,2,6,207.096969697,1,1,0,0,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00105,11, ,2,1,2,6,207.096969697,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,03,PILCUYO,18131,00113,12, ,2,1,2,6,207.096969697,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00011,1, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,1,1,1,1,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00020,2, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,1,1,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00029,3, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00031,4, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,1,1,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00047,5, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,0,1,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00049,6, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00064,7, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,1,1,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00074,8, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00085,9, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,0,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00086,10, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,1,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00096,11, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00107,12, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,1,1,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00115,13, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,1,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18179,00129,14, ,2,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , ,0,0,0,0,0,0,1, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00009,1, ,2,1,2,6,189.8388888889,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00012,3, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00017,4, ,2,1,2,6,189.8388888889,1,1,0,0,0, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00023,5, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,0,0,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00028,6, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00041,7, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,0,1,1,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00044,8, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00052,9, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,1,0,1,1,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00058,10, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,0,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00067,11, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00070,12, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18203,00089,14, ,2,1,2,6,189.8388888889,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00013,1, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,1,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00015,2, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00036,3, ,2,1,2,6,175.2358974359,1,1,0,1,0, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00045,4, ,2,1,2,6,175.2358974359,1,1,0,0,0, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00047,5, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,1,1, , , ,0,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00053,6, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,1,1,1,1,1,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00054,7, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00073,9, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,1,1, , , ,0,0,1,1,0,1,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00083,10, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00090,11, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,1,0,1,1, , , ,0,1,1,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00106,12, ,2,1,2,6,175.2358974359,1,1,1,1,1, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00107,13, ,2,1,2,6,175.2358974359,1,1,1,1,1, , , , ,0,0,1,1, , , ,0,0,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18207,00122,14, ,2,1,2,6,175.2358974359,1,1,1,1,1, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00008,1, ,2,1,2,6,175.2358974359,1,1,0,0,0, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00009,2, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,0,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00016,3, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00025,4, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,1,0,0,0,1,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00033,5, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00042,6, ,2,1,2,6,175.2358974359,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00045,7, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00046,8, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,1,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00052,9, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00061,10, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,04,CHUCUITO,01,JULI,18211,00064,11, ,2,1,2,6,175.2358974359,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
