ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00085,6,1,2,6,162.719047619048,1, ,1,1,1400,0,0,0,0, , , , ,0,0,200,0,0,0,0,150,1750,3600,0, , ,70,100,200,0,120,0,0,0,0, , , , ,0,0,0,0,0,0,50,4140,5890, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00087,7,1,2,6,162.719047619048,1, ,1,1,300,0,0,0,0, , , , ,0,0,75,0,0,0,0,70,445,1400,0, , ,0,0,0,20,25,0,0,0,0, , , , ,0,0,0,0,0,0,40,1485,1930, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00088,8,1,2,6,162.719047619048,1, ,1,1,600,0,0,160,0, , ,2, ,0,0,200,0,0,0,800,400,2160,1400,0, , ,20,20,20,10,35,0,0,0,0, , , , ,0,0,0,0,0,0,10,1515,3675, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00089,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,358,0,0,0,0,100,458,1000,0, , ,0,0,30,14,60,0,0,0,0, , , , ,0,0,0,0,0,0,30,1134,1592, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00093,10,1,2,6,162.719047619048,1, ,1,1,800,0,0,1600,0, , ,20, ,0,0,2710,0,0,0,0,2200,7310,3000,1000, , ,0,0,800,0,300,0,0,0,0, , , , ,160,0,0,0,0,0,500,5760,13070, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00103,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,700,175, , ,4,1,0,0,965,750,0,0,0,675,3265,3000,1440, , ,150,50,150,20,470,0,0,0,0, , , , ,1660,0,0,0,0,0,70,7010,10275, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00106,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,380,0,0,0,0,0,380,1600,0, , ,20,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1660,2040, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00112,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,900,0,0,0,0,300,1200,1500,0, , ,100,0,200,50,25,0,0,0,0, , , , ,0,0,0,0,0,0,50,1925,3125, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00119,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,100,0, , ,2, ,0,0,972,0,0,0,0,0,1072,4500,0, , ,0,30,100,0,60,0,0,0,0, , , , ,0,0,0,0,0,0,100,4790,5862, 
2022,21,PUNO,02,AZANGARO,04,ASILLO,17098,00121,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,225,0,0,0,0,300,525,1200,0, , ,0,0,200,0,30,0,0,0,0, , , , ,0,0,0,0,0,0,20,1450,1975, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00009,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,310,360,2100,0, , ,0,14,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,2244,2604, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00012,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,12,0,1120,0,0,0,40,470,1642,2600,1116, , ,50,6,90,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,3987,5629, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00027,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,210,210,1450,0, , ,60,12,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,60,1582,1792, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00031,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,12,0,0,0,0,0,0,190,202,3900,0, , ,20,14,90,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,4149,4351, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00034,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,12,0,270,0,0,0,400,280,962,3105,900, , ,50,21,150,25,90,0,0,0,0, , , , ,0,0,0,0,0,0,120,4461,5423, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00043,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,3600,0,0,0,20,495,4115,8000,0, , ,0,28,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,8168,12283, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00046,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,45,0,160,0,0,0,50,280,535,2500,1200, , ,50,14,60,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,3929,4464, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00051,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,12,0,400,0,0,0,0,349,761,2390,1320, , ,50,7,50,25,15,0,0,0,0, , , , ,1350,0,0,0,0,0,100,5307,6068, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00066,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,287,0,0,0,0,105,392,1980,0, , ,0,28,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2108,2500, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00085,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,560,560,2300,0, , ,20,14,50,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,2509,3069, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00086,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,400,0, , ,2, ,0,0,900,0,0,0,40,100,1440,3500,900, , ,50,42,100,25,80,0,0,0,0, , , , ,0,0,0,0,0,80,120,4897,6337, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00092,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,12,0,675,0,0,0,80,75,842,3550,1200, , ,10,30,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,4950,5792, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00115,13,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00116,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,150,0,0,0,20,80,250,2650,900, , ,0,40,0,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,3720,3970, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17117,00117,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,250,250,2280,0, , ,0,12,50,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,2447,2697, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00004,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,640,320, , ,2,1,0,0,320,0,0,0,0,150,1430,1500,0, , ,0,35,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1585,3015, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00020,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,1250,0, , ,5, ,0,0,580,0,0,0,0,600,2430,2000,2000, , ,300,70,90,20,350,0,0,0,0, , , , ,3800,0,0,0,0,0,200,8830,11260, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00023,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,1200,0,0,0,0,0,0,2400,2400, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00043,4,1,2,6,162.719047619048,1, ,1,0,0,0,0,675,0, , ,3, ,0,0,0,0,0,0,0,70,745, , , , , , , , , , , , , , , , , , , , , , , , , ,745, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00060,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,750,0, , ,3, ,0,0,180,0,0,0,0,150,1080,950,0, , ,0,150,80,0,150,0,0,0,0, , , , ,0,0,0,0,0,0,0,1330,2410, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00072,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,810,0, , ,3, ,0,0,150,0,0,0,0,130,1090,1500,0, , ,0,0,0,0,0,0,4200,0,0, ,1, , ,0,0,0,0,0,0,0,5700,6790, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00074,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,250,0,0,0,0,70,320,1600,0, , ,0,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1610,1930, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00096,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1600,0, , ,0,30,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1630,1630, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00106,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,600,0, , ,2, ,0,0,300,0,0,0,0,150,1050,1500,0, , ,0,75,0,0,85,0,0,0,0, , , , ,0,0,0,0,0,0,0,1660,2710, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00108,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,170,0,0,0,0,90,260,900,1200, , ,20,10,20,0,0,0,0,0,0, , , , ,550,0,0,0,0,0,0,2700,2960, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00112,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,70,220,3600,2500, , ,30,20,20,0,0,0,0,0,0, , , , ,300,0,0,0,0,0,30,6500,6720, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00137,12,1,2,6,162.719047619048,1, ,1,1,700,0,0,750,0, , ,5, ,0,0,400,700,0,0,0,300,2850,2000,1500, , ,50,30,300,50,500,0,0,600,0, , ,1, ,400,0,0,0,0,0,120,5550,8400, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00142,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,150,350,2000,0, , ,0,20,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,2075,2425, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00159,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,675,0, , ,3, ,0,0,0,0,0,0,0,150,825,2400,0, , ,0,10,0,0,0,0,4500,0,0, ,1, , ,0,0,0,0,0,0,20,6930,7755, 
2022,21,PUNO,02,AZANGARO,01,AZANGARO,17136,00163,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1600,0, , ,20,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1650,1650, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00036,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,600,0, , ,5, ,0,0,175,0,0,0,0,90,865,200,0, , ,20,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,330,1195, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00042,2,1,2,6,162.719047619048,1, ,1,1,400,0,0,0,0, , , , ,0,0,592,0,0,0,0,120,1112,4000,0, , ,20,60,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,4240,5352, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00050,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,675,0, , ,5, ,0,0,35,0,0,450,0,280,1440,2150,0, , ,40,25,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2315,3755, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00052,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,0,120,480,780,12160,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,70,12230,13010, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00061,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,1050,1050, , ,3,3,0,0,100,0,0,0,0,420,2620,3000,0, , ,30,0,50,0,0,0,0,0,0, , , , ,2934,0,0,0,0,0,80,6094,8714, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00067,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,300,0,0,0,80,240,620,3500,0, , ,60,20,50,0,0,0,0,0,0, , , , ,1200,0,0,0,0,0,20,4850,5470, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00070,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,1680,0, , ,4, ,0,0,300,0,0,0,100,240,2320,2500,0, , ,50,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,2710,5030, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00075,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,60,80,1500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1520,1600, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00101,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,800,600, , ,5,4,0,0,1320,0,0,0,0,700,3420,500,0, , ,50,0,60,0,0,0,0,0,1500, , , ,1,0,0,0,0,0,0,35,2145,5565, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00103,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,105, , ,2,1,0,0,100,0,0,0,50,240,655,1200,0, , ,150,0,140,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1590,2245, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00109,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,1645, , , ,5,0,0,1300,250,0,80,0,600,3875,1800,2000, , ,0,20,200,10,50,0,0,0,0, , , , ,564,0,0,0,0,0,20,4664,8539, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00110,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,250,280,1500,0, , ,30,0,0,0,25,0,0,0,0, , , , ,0,0,0,0,0,0,30,1585,1865, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00122,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,80, , ,2,1,0,0,40,0,0,22,100,1200,1682,4920,0, , ,40,30,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,5170,6852, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00136,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,60,100,800,0, , ,0,0,0,0,8,0,0,0,0, , , , ,0,0,0,0,0,0,20,828,928, 
2022,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17155,00141,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,60,60,0,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,78,78,138, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00045,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,100, , ,2,2,0,0,0,0,0,0,0,300,640,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1650,2290, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00047,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,200, , ,2,2,0,0,0,0,0,0,0,300,740,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,2030,2770, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00057,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,100, , , ,2,0,0,0,0,0,0,0,200,300,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1620,1920, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00059,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,480,450, , ,4,3,0,0,0,0,0,0,0,600,1530,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,2080,3610, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00061,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,2030,2330, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00063,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,200, , ,2,2,0,0,0,0,0,0,0,300,700,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2050,2750, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00064,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,100, , ,2,1,0,0,0,0,0,0,0,500,800,1000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1030,1830, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00070,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2020,2320, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00071,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,1640,2040, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00072,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2020,2320, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00075,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,480,0, , ,4, ,0,0,0,0,0,0,0,600,1080,1000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1100,2180, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00077,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,100, , ,2,1,0,0,0,0,0,0,0,500,800,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,2040,2840, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00079,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,924,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,944,1144, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00096,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50,600,0, , ,0,0,0,0,0,6400,0,0,0,1, , , ,0,0,0,0,0,0,50,7050,7100, 
2022,21,PUNO,02,AZANGARO,02,ACHAYA,17175,00120,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,100, , ,2,1,0,0,0,0,0,0,0,400,620,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2050,2670, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00014,1,1,2,6,174.341836734694,1, ,1,1,0,0,0,200,0, , ,2, ,0,0,124,0,0,0,0,160,484,1136,0, , ,45,12,0,0,7,0,0,0,0, , , , ,192,0,0,0,0,0,0,1392,1876, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00024,2,1,2,6,174.341836734694,1, ,1,1,0,0,0,1000,0, , ,4, ,0,0,792,0,0,0,0,300,2092,1580,0, , ,60,0,125,0,12,0,0,0,0, , , , ,0,0,0,0,0,0,65,1842,3934, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00028,3,1,2,6,174.341836734694,1, ,1,1,0,0,0,2000,0, , ,4, ,0,0,140,0,0,0,0,900,3040,9600,0, , ,40,0,40,10,160,0,0,0,0, , , , ,0,0,0,0,0,0,120,9970,13010, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00029,4,1,2,6,174.341836734694,1, ,1,1,0,0,0,120,0, , ,2, ,0,0,156,0,0,0,0,180,456,2376,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2396,2852, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00037,5,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,150,190,3200,0, , ,0,0,15,0,100,0,0,0,0, , , , ,0,0,0,0,0,0,80,3395,3585, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00047,7,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,120,220,1500,0, , ,0,0,30,0,0,0,0,0,0, , , , ,190,0,0,0,0,0,60,1780,2000, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00061,8,1,2,6,174.341836734694,1, ,1,1,0,0,0,900,0, , ,6, ,0,0,40,0,0,0,0,3500,4440,5200,1000, , ,20,0,200,10,1200,0,0,0,840, , , ,1,0,0,0,0,0,0,150,8620,13060, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00081,9,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,70,250,1440,0, , ,0,0,14,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,24,1478,1728, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00085,10,1,2,6,174.341836734694,1, ,1,1,0,0,0,150,0, , ,3, ,50,0,392,0,0,0,0,600,1192,2080,0, , ,100,200,80,0,30,0,0,0,0, , , , ,0,0,0,0,0,0,120,2610,3802, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00100,11,1,2,6,174.341836734694,1, ,1,1,0,0,0,150,0, , ,1, ,0,0,80,0,0,0,0,240,470,2000,0, , ,0,12,30,12,0,0,0,0,0, , , , ,226,0,0,0,0,0,19,2299,2769, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00102,12,1,2,6,174.341836734694,1, ,1,0,0,0,0,100,0, , ,1, ,0,0,540,0,0,0,0,180,820, , , , , , , , , , , , , , , , , , , , , , , , , ,820, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00106,13,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,850,1050,2000,0, , ,10,0,15,10,45,0,0,0,0, , , , ,0,0,0,0,0,0,35,2115,3165, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00108,14,1,2,6,174.341836734694,1, ,1,1,0,0,0,2100,1050, , ,6,3,0,0,546,0,0,0,200,825,4721,3340,0, , ,0,10,0,14,20,0,0,0,0, , , , ,540,0,0,0,0,0,130,4054,8775, 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00113,15,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,500,500,1680,0, , ,0,9,20,0,0,0,0,0,0, , , , ,400,0,0,0,0,0,86,2195,2695, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00005,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,10,0,0,20,0,0,30,0,0, , ,20,20,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,80,110, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00008,2,1,2,6,162.719047619048,1, ,1,0,50,0,0,0,0, , , , ,0,0,10,0,0,20,0,0,80, , , , , , , , , , , , , , , , , , , , , , , , , ,80, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00012,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,240, , , ,2,0,0,1300,0,0,0,0,100,1640,1800,0, , ,0,20,40,15,20,0,0,0,0, , , , ,894,0,0,0,0,0,40,2829,4469, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00023,4,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,10,0,0,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , ,10, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00024,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,5,0,0,20,0,0,25,0,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,25, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00029,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,87,0,0,250,0,0,337,600,0, , ,20,50,20,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,740,1077, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00039,7,1,2,6,162.719047619048,1, ,1,1,100,0,0,120,0, , ,2, ,0,0,75,0,0,180,0,0,475,1000,0, , ,0,40,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1040,1515, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00053,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,420,280, , ,4,4,0,0,50,0,0,150,0,0,900,600,0, , ,30,20,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,650,1550, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00060,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,0, , ,2, ,0,0,410,0,0,200,0,0,730,2000,0, , ,20,20,50,0,0,0,0,0,0, , , , ,1110,0,0,0,0,0,0,3200,3930, 
