ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002A_7A_1C,P1002A_7A_2C,P1002A_7B_1C,P1002A_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00056,7, ,1,2,6,162.719047619048,1,1,1,150,0,0,35,35, , ,1,1,0,0,75,0,0,0,0,300,595,1000, , ,24,14,60,0,0,0,0,0,0, , , , ,700,0,0,0,0,20,1818,2413, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00069,8, ,1,2,6,162.719047619048,1,1,1,350,0,0,0,0, , , , ,0,0,60,0,0,0,0,90,500,500, , ,10,14,10,0,0,0,0,0,0, , , , ,580,0,0,0,10,10,1134,1634, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00072,9, ,1,2,6,162.719047619048,1,1,1,100,0,0,0,0, , , , ,0,0,45,0,0,0,0,65,210,1000, , ,10,15,28,0,40,0,0,0,0, , , , ,1000,0,0,0,0,15,2108,2318, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00081,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,360,0, , ,2, ,0,0,30,0,0,0,0,45,435,200, , ,10,0,42,0,0,0,0,0,0, , , , ,0,0,0,0,0,28,280,715, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00085,11, ,1,2,6,162.719047619048,1,1,1,100,0,0,70,0, , ,1, ,0,0,60,0,0,0,0,200,430,800, , ,10,12,0,0,0,0,0,0,0, , , , ,1344,0,0,0,0,20,2186,2616, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00097,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,35,35, , ,1,1,0,0,0,0,0,0,0,50,120,700, , ,10,0,180,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,910,1030, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00109,13, ,1,2,6,162.719047619048,1,1,1,300,0,0,0,0, , , , ,0,0,33,0,0,0,0,150,483,1000, , ,10,0,45,0,0,0,0,0,0, , , , ,80,0,0,0,0,20,1155,1638, 
2016,21,PUNO,02,AZANGARO,04,ASILLO,17088,00119,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,180,255,1180, , ,10,20,15,0,60,0,0,0,0, , , , ,300,0,0,0,0,5,1590,1845, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00011,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,90,40, , ,3,2,0,0,0,0,0,0,0,0,130,100, , ,0,0,5,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,145,275, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00015,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,70,30, , ,2,1,0,0,30,0,0,0,0,50,180,800, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,800,980, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00020,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,25,0, , ,1, ,0,0,48,0,0,0,0,0,73,495, , ,0,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,45,620,693, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00029,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,70,30, , ,2,1,0,0,72,0,0,0,0,115,287,800, , ,20,35,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,905,1192, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00038,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,60, , , ,2,0,0,0,0,0,0,0,0,60,300, , ,10,10,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,330,390, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00047,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,70,0, , ,2, ,0,0,48,0,0,0,0,100,218,700, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,300,0,0,0,1000,1218, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00057,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,30, , , ,1,0,0,0,0,0,0,0,30,60,400, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,460, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00065,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,70,0, , ,2, ,0,0,0,0,0,0,0,60,130,500, , ,10,15,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,60,595,725, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00074,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,70,35, , ,2,1,0,0,72,0,0,0,0,80,257,1500, , ,35,20,50,0,150,0,0,0,0, , , , ,0,0,0,0,0,20,1775,2032, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00085,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,30,0, , ,1, ,0,0,0,0,0,0,0,30,60,300, , ,15,15,20,0,100,0,0,0,0, , , , ,0,0,0,0,0,0,450,510, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00094,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,50,0, , ,2, ,0,0,80,0,0,0,0,0,130,450, , ,6,10,5,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,511,641, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00105,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,50, , ,4,2,0,0,144,0,0,0,0,350,644,1500, , ,50,50,30,0,150,0,0,0,0, , , , ,0,0,0,0,0,20,1800,2444, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00115,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,75, , ,4,3,0,0,500,0,0,0,0,300,995,800, , ,200,15,80,0,150,0,0,0,0, , , , ,200,0,0,0,0,20,1465,2460, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00116,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,0,200,400, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,430,630, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00007,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,60, , ,4,2,0,0,24,0,0,0,0,1800,2004,2600, , ,10,20,80,0,600,0,0,0,0, , , , ,0,0,0,0,0,0,3310,5314, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00010,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,240,175, , ,8,7,0,0,0,0,0,0,0,420,835,1000, , ,0,0,50,0,0,0,0,0,0, , , , ,150,0,0,0,0,50,1250,2085, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00016,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,175,175, , ,5,5,0,0,0,0,0,0,0,480,830,1500, , ,15,10,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,1600,2430, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00025,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,30,30, , ,1,1,0,0,0,0,0,0,0,120,180,200, , ,10,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,250,430, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00032,5, ,1,2,6,162.719047619048,1,1,1,1100,0,0,105,105, , ,3,3,0,0,0,0,0,0,0,360,1670,500, , ,10,10,30,0,0,0,0,0,0, , , , ,100,0,0,0,0,150,800,2470, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00040,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,90,120, , ,3,4,0,0,72,0,0,0,0,300,582,600, , ,10,15,50,0,150,0,0,0,0, , , , ,0,0,0,0,0,20,845,1427, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00046,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,240,240, , ,8,8,0,0,0,0,0,0,0,700,1180,1300, , ,50,80,30,0,300,0,0,0,0, , , , ,0,0,0,0,0,150,1910,3090, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00052,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,280,280, , ,8,8,0,0,0,0,0,0,0,2200,2760,13000, , ,50,100,400,15,5000,0,0,0,0, , , , ,0,0,0,0,0,500,19065,21825, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00057,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,90, , ,4,3,0,0,0,0,0,0,0,360,570,1000, , ,10,30,60,0,300,0,0,0,0, , , , ,0,0,0,0,0,30,1430,2000, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00064,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,60,90, , ,2,3,0,0,0,0,0,0,0,180,330,400, , ,5,10,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,465,795, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00073,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,60,60, , ,2,2,0,0,0,0,0,0,0,180,300,300, , ,5,10,20,0,100,0,0,0,0, , , , ,0,0,0,0,0,30,465,765, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00081,12, ,1,2,6,162.719047619048,1,1,0,0,0,0,20,20, , ,1,1,0,0,0,0,0,0,0,180,220, , , , , , , , , , , , , , , , , , , , , , , ,220, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00092,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,60,60, , ,2,2,0,0,24,0,0,0,0,240,384,600, , ,10,10,50,0,0,0,0,0,0, , , , ,200,0,0,0,0,30,900,1284, 
2016,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00099,14, ,1,2,6,162.719047619048,1,1,1,150,0,0,75,35, , ,3,1,0,0,0,0,0,0,0,600,860,1300, , ,15,10,0,0,600,0,0,0,0, , , , ,0,0,0,0,0,200,2125,2985, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00002,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,65,0,0,0,0,350,415,1000, , ,10,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1030,1445, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00013,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,180,0, , ,2, ,0,0,34,0,0,0,0,450,664,600, , ,100,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,715,1379, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00025,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,65,0,0,0,0,280,345,1200, , ,50,0,5,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1255,1600, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00035,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,52,0,0,0,0,200,252,600, , ,10,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,640,892, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00037,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,140,160,900, , ,50,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,960,1120, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00051,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,75,0,0,50,0,300,425,1200, , ,20,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1260,1685, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00067,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,34,0,0,0,30,1000,1064,2000, , ,150,4,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,2169,3233, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00081,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,1, ,0,0,360,0,0,0,40,500,1020,1500, , ,20,15,40,0,0,0,0,0,0, , , , ,60,0,0,0,0,30,1665,2685, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00090,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,65,0,0,0,0,100,165,500, , ,5,5,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,525,690, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00095,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,52,0,0,0,0,160,212,350, , ,15,5,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,380,592, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00114,11, ,1,2,6,162.719047619048,1,1,0,0,0,0,0,60, , , ,2,0,0,0,0,0,0,0,200,260, , , , , , , , , , , , , , , , , , , , , , , ,260, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00125,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,34,0,0,0,0,120,154,600, , ,15,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,630,784, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00138,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,50,0, , ,2, ,0,0,0,0,0,0,0,90,140,250, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,270,410, 
2016,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00147,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,150,120, , ,3,2,12,0,0,0,0,0,45,600,927,1800, , ,10,5,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1845,2772, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00003,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,150, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,160,460, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00019,3, ,1,2,6,162.719047619048,1,1,1,250,0,0,200,0, , ,4, ,0,0,0,0,0,0,0,500,950,850, , ,30,0,70,0,50,0,0,0,0, , , , ,0,0,0,0,0,50,1050,2000, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00034,4, ,1,2,6,162.719047619048,1,1,1,200,0,0,120,0, , ,3, ,0,0,0,0,0,0,14,540,874,1500, , ,50,0,100,0,240,0,0,0,0, , , , ,0,0,0,0,0,100,1990,2864, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00035,5, ,1,2,6,162.719047619048,1,1,1,0,0,0,240,0, , ,4, ,0,0,0,0,0,50,120,2600,3010,1500, , ,20,30,50,0,100,0,0,0,0, , , , ,0,0,0,0,0,0,1700,4710, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00048,6, ,1,2,6,162.719047619048,1,1,1,500,0,0,90,0, , ,3, ,0,0,0,0,0,0,14,360,964,1500, , ,50,0,100,0,50,0,0,0,0, , , , ,0,0,0,0,0,50,1750,2714, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00065,7, ,1,2,6,162.719047619048,1,1,1,300,0,0,210,0, , ,7, ,0,0,0,0,0,100,14,500,1124,1200, , ,0,0,100,0,20,0,0,0,0, , , , ,0,0,0,0,0,300,1620,2744, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00066,8, ,1,2,6,162.719047619048,1,1,0,0,0,0,120,0, , ,3, ,0,0,12,0,0,0,0,300,432, , , , , , , , , , , , , , , , , , , , , , , ,432, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00085,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,200,240,400, , ,10,0,10,0,50,0,0,0,0, , , , ,0,0,0,0,0,100,570,810, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00090,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,1125,240, , ,5,3,0,0,0,0,0,0,0,900,2265,1200, , ,20,0,40,0,25,0,0,0,0, , , , ,0,0,0,0,0,40,1325,3590, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00102,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,800,0,0,0,300,1100,200, , ,10,0,40,0,30,0,0,0,0, , , , ,0,0,0,0,0,20,300,1400, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00115,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,300,0, , ,4, ,0,0,0,0,0,0,140,1200,1640,2500, , ,40,0,80,0,90,0,0,0,0, , , , ,0,0,0,0,0,80,2790,4430, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00123,13, ,1,2,6,162.719047619048,1,1,0,0,0,0,120,0, , ,1, ,0,0,0,0,0,0,10,225,355, , , , , , , , , , , , , , , , , , , , , , , ,355, 
2016,21,PUNO,02,AZANGARO,03,ARAPA,17195,00135,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,120,0, , ,2, ,0,0,420,0,0,0,10,800,1350,1100, , ,30,0,50,0,70,0,0,0,0, , , , ,2800,0,0,0,0,30,4080,5430, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00001,1, ,1,2,6,162.719047619048,1,1,1,0,0,0,75,75, , ,3,3,0,0,80,0,0,0,0,70,300,600, , ,10,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,670,970, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00011,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,72,0,0,0,0,300,372,1000, , ,10,18,200,0,0,0,0,0,0, , , , ,200,0,0,0,0,100,1528,1900, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00018,3, ,1,2,6,162.719047619048,1,1,1,0,0,0,50,0, , ,2, ,0,0,40,0,0,0,0,70,160,300, , ,10,4,45,0,0,0,0,0,0, , , , ,0,0,0,0,0,37,396,556, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00027,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,25,0, , ,1, ,0,0,360,0,0,0,0,90,475,1500, , ,10,0,31,0,0,0,0,0,0, , , , ,1098,0,0,0,0,44,2683,3158, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00036,5, ,1,2,6,162.719047619048,1,1,1,250,0,0,120,0, , ,4, ,0,0,45,0,0,0,0,48,463,300, , ,10,3,57,0,0,0,0,0,0, , , , ,80,0,0,0,0,80,530,993, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00043,6, ,1,2,6,162.719047619048,1,1,1,100,0,0,60,0, , ,2, ,0,0,0,0,0,0,0,48,208,500, , ,0,0,30,0,0,0,0,0,0, , , , ,400,0,0,0,0,20,950,1158, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00053,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,300,150, , ,10,5,0,0,369,0,0,0,0,135,954,1900, , ,100,36,183,0,0,0,0,0,0, , , , ,680,0,0,0,0,38,2937,3891, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00054,8, ,1,2,6,162.719047619048,1,1,1,0,0,0,60,30, , ,2,1,0,0,0,0,0,0,0,0,90,950, , ,10,10,50,0,30,0,0,0,0, , , , ,504,0,0,0,0,52,1606,1696, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00067,9, ,1,2,6,162.719047619048,1,1,1,0,0,0,90,60, , ,3,2,0,0,30,0,0,0,0,48,228,1000, , ,100,12,52,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,1184,1412, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00071,10, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,400,445,1000, , ,100,20,40,0,0,0,0,0,0, , , , ,700,0,0,0,0,20,1880,2325, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00076,11, ,1,2,6,162.719047619048,1,1,1,200,0,0,90,90, , ,3,3,0,0,0,0,0,0,0,100,480,800, , ,10,15,80,0,0,0,0,0,0, , , , ,288,0,0,0,0,20,1213,1693, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00077,12, ,1,2,6,162.719047619048,1,1,1,0,0,0,60,60, , ,2,2,0,0,58,0,0,0,0,90,268,600, , ,10,35,50,0,0,0,0,0,0, , , , ,780,0,0,0,0,20,1495,1763, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00089,13, ,1,2,6,162.719047619048,1,1,1,500,0,0,100,50, , ,4,2,0,0,80,0,0,0,0,45,775,800, , ,100,20,100,0,0,0,0,0,0, , , , ,50,0,0,0,0,20,1090,1865, 
2016,21,PUNO,02,AZANGARO,06,CHUPA,17200,00092,14, ,1,2,6,162.719047619048,1,1,1,0,0,0,100,100, , ,5,5,0,0,60,0,0,0,0,200,460,2000, , ,10,25,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,300,2385,2845, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00001,1, ,1,2,6,162.719047619048,1,1,1,300,0,0,0,0, , , , ,0,0,6,0,0,15,0,300,621,650, , ,15,0,20,0,0,0,0,0,0, , , , ,150,0,0,0,0,50,885,1506, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00010,2, ,1,2,6,162.719047619048,1,1,1,0,0,0,30,30, , ,1,1,0,0,0,0,0,0,0,40,100,50, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,5,55,155, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00015,3, ,1,2,6,162.719047619048,1,1,1,30,0,0,0,0, , , , ,0,0,25,0,0,0,0,400,455,600, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,45,645,1100, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00018,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,35,0,0,20,0,90,145,500, , ,0,0,20,0,15,0,0,0,0, , , , ,0,0,0,0,0,12,547,692, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00028,5, ,1,2,6,162.719047619048,1,1,0,0,0,0,20,80, , ,1,4,0,0,6,0,0,0,0,90,196, , , , , , , , , , , , , , , , , , , , , , , ,196, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00038,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,200,230,1400, , ,0,0,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,18,1458,1688, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00039,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,90,90,1500, , ,15,15,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,40,1610,1700, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00041,8, ,1,2,6,162.719047619048,1,1,1,150,0,0,0,0, , , , ,0,0,80,0,0,0,0,175,405,1200, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,36,1236,1641, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00053,9, ,1,2,6,162.719047619048,1,1,1,50,0,0,0,0, , , , ,0,0,0,0,0,0,0,80,130,250, , ,0,0,0,0,10,0,0,0,0, , , , ,0,0,0,0,0,6,266,396, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00056,10, ,1,2,6,162.719047619048,1,1,1,600,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,800,500, , ,10,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,550,1350, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00060,11, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,75, , , ,3,0,0,60,0,0,0,0,270,405,1250, , ,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,80,1380,1785, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00071,12, ,1,2,6,162.719047619048,1,1,1,100,0,0,60,0, , ,3, ,0,0,250,0,0,0,0,315,725,1100, , ,0,0,18,10,50,0,0,0,0, , , , ,0,0,0,0,0,30,1208,1933, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00076,13, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,25,25,950, , ,0,0,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,1000,1025, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17239,00084,14, ,1,2,6,162.719047619048,1,1,1,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,45,245,700, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,730,975, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00007,1, ,1,2,6,162.719047619048,1,1,1,450,0,0,0,0, , , , ,0,0,0,0,0,0,0,320,770,600, , ,0,0,0,5,10,0,0,0,0, , , , ,0,0,0,0,0,40,655,1425, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00017,2, ,1,2,6,162.719047619048,1,1,1,150,0,0,0,0, , , , ,0,0,40,0,0,0,0,40,230,400, , ,5,5,50,3,10,0,0,0,0, , , , ,0,0,0,0,0,15,488,718, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00028,3, ,1,2,6,162.719047619048,1,1,1,40,0,0,0,0, , , , ,0,0,0,0,0,0,0,90,130,600, , ,5,5,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,630,760, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00039,4, ,1,2,6,162.719047619048,1,1,1,0,0,0,200,200, , ,4,5,0,0,49,0,0,0,0,1200,1649,3000, , ,20,20,20,5,10,0,0,0,0, , , , ,1030,0,0,0,0,150,4255,5904, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00042,5, ,1,2,6,162.719047619048,1,1,1,1060,0,0,0,0, , , , ,0,0,0,0,0,0,0,540,1600,900, , ,5,5,0,0,10,0,0,0,0, , , , ,90,0,0,0,0,40,1050,2650, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00046,6, ,1,2,6,162.719047619048,1,1,1,0,0,0,300,160, , ,6,4,0,0,350,0,0,0,0,1000,1810,700, , ,10,0,10,0,10,0,0,0,0, , , , ,0,0,0,0,0,20,750,2560, 
2016,21,PUNO,02,AZANGARO,10,SAMAN,17240,00059,7, ,1,2,6,162.719047619048,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,120,2700, , ,0,0,0,0,30,0,0,0,0, , , , ,0,0,0,0,0,70,2800,2920, 
